id,question
011000036,Are there any other plants in the field?
011000036,Are there any animals in the field?
011000036,Are there any fences in the field?
011000036,Are there any bodies of water in the field?
011000036, Are there any shadows in the field?
011000036, Are there any signs of human activity in the field?
011000036, Are there any other features in the field?
011000036, Is the field flat or hilly?
011000036, Are there any clouds in the sky above the field?
011000036, Is the field surrounded by any other fields?
011000036, Are there any roads or paths leading to the field?
011000036, Are there any trees or other plants near the field?
011000036, Are there any other features in the sky above the field?
011000036, Are there any shadows cast by the trees in the field?
011000036, Are there any other features in the surrounding area?
011000037,What is the approximate size of the grass field?
011000037,Are there any trees or other vegetation in the field?
011000037,Are there any buildings or other structures in the field?
011000037,Are there any roads or pathways leading to or from the field?
011000037,Are there any other fields or areas of land nearby?
011000037,Are there any bodies of water nearby?
011000037,Are there any people or animals in the field?
011000037,Are there any fences or other boundaries around the field?
011000037,Are there any shadows or other features in the field?
011000037, Are there any signs of recent activity in the field?
011000037, Are there any other colors or textures in the field?
011000037, Are there any clouds in the sky above the field?
011000037, Are there any other aerial features in the image?
011000037, Are there any roads or pathways leading away from the field?
011000037, Are there any other fields or areas of land visible in the image?
011000037, Are there any bodies of water visible in the image?
